source,destination,timestamp,reporter,value
frontend,productcatalogservice,1739290540,destination,547795
frontend,recommendationservice,1739290540,destination,83043
frontend,shippingservice,1739290540,destination,39915
recommendationservice,productcatalogservice,1739290540,destination,82097
unknown,frontend,1739290540,destination,141582
checkoutservice,cartservice,1739290600,destination,11814
checkoutservice,currencyservice,1739290600,destination,12033
checkoutservice,emailservice,1739290600,destination,5901
checkoutservice,paymentservice,1739290600,destination,5954
checkoutservice,productcatalogservice,1739290600,destination,6197
checkoutservice,shippingservice,1739290600,destination,11957
frontend,adservice,1739290600,destination,56808
frontend,cartservice,1739290600,destination,137243
frontend,checkoutservice,1739290600,destination,5975
frontend,currencyservice,1739290600,destination,396732
frontend,productcatalogservice,1739290600,destination,560962
frontend,recommendationservice,1739290600,destination,85040
frontend,shippingservice,1739290600,destination,40906
recommendationservice,productcatalogservice,1739290600,destination,84075
unknown,frontend,1739290600,destination,145009
checkoutservice,cartservice,1739290660,destination,12090
checkoutservice,currencyservice,1739290660,destination,12321
checkoutservice,emailservice,1739290660,destination,6038
checkoutservice,paymentservice,1739290660,destination,6090
checkoutservice,productcatalogservice,1739290660,destination,6339
checkoutservice,shippingservice,1739290660,destination,12233
frontend,adservice,1739290660,destination,58145
frontend,cartservice,1739290660,destination,140557
frontend,checkoutservice,1739290660,destination,6118
frontend,currencyservice,1739290660,destination,406085
frontend,productcatalogservice,1739290660,destination,574134
frontend,recommendationservice,1739290660,destination,86954
frontend,shippingservice,1739290660,destination,41834
recommendationservice,productcatalogservice,1739290660,destination,86058
unknown,frontend,1739290660,destination,148408
checkoutservice,cartservice,1739290720,destination,12364
checkoutservice,currencyservice,1739290720,destination,12585
checkoutservice,emailservice,1739290720,destination,6178
checkoutservice,paymentservice,1739290720,destination,6228
checkoutservice,productcatalogservice,1739290720,destination,6469
checkoutservice,shippingservice,1739290720,destination,12499
frontend,adservice,1739290720,destination,59440
frontend,cartservice,1739290720,destination,143740
frontend,checkoutservice,1739290720,destination,6251
frontend,currencyservice,1739290720,destination,415283
frontend,productcatalogservice,1739290720,destination,587151
frontend,recommendationservice,1739290720,destination,88943
frontend,shippingservice,1739290720,destination,42803
recommendationservice,productcatalogservice,1739290720,destination,88013
unknown,frontend,1739290720,destination,151722
checkoutservice,cartservice,1739290780,destination,12638
checkoutservice,currencyservice,1739290780,destination,12859
checkoutservice,emailservice,1739290780,destination,6316
checkoutservice,paymentservice,1739290780,destination,6367
checkoutservice,productcatalogservice,1739290780,destination,6610
checkoutservice,shippingservice,1739290780,destination,12781
frontend,adservice,1739290780,destination,60776
frontend,cartservice,1739290780,destination,146988
frontend,checkoutservice,1739290780,destination,6390
frontend,currencyservice,1739290780,destination,424839
frontend,productcatalogservice,1739290780,destination,600006
frontend,recommendationservice,1739290780,destination,90867
frontend,shippingservice,1739290780,destination,43769
recommendationservice,productcatalogservice,1739290780,destination,89937
unknown,frontend,1739290780,destination,155145
checkoutservice,cartservice,1739290840,destination,12918
checkoutservice,currencyservice,1739290840,destination,13153
checkoutservice,emailservice,1739290840,destination,6454
checkoutservice,paymentservice,1739290840,destination,6507
checkoutservice,productcatalogservice,1739290840,destination,6752
checkoutservice,shippingservice,1739290840,destination,13061
frontend,adservice,1739290840,destination,62103
frontend,cartservice,1739290840,destination,150206
frontend,checkoutservice,1739290840,destination,6530
frontend,currencyservice,1739290840,destination,434303
frontend,productcatalogservice,1739290840,destination,612815
frontend,recommendationservice,1739290840,destination,92839
frontend,shippingservice,1739290840,destination,44733
recommendationservice,productcatalogservice,1739290840,destination,91858
unknown,frontend,1739290840,destination,158525
checkoutservice,cartservice,1739290900,destination,13210
checkoutservice,currencyservice,1739290900,destination,13423
checkoutservice,emailservice,1739290900,destination,6602
checkoutservice,paymentservice,1739290900,destination,6649
checkoutservice,productcatalogservice,1739290900,destination,6894
checkoutservice,shippingservice,1739290900,destination,13341
frontend,adservice,1739290900,destination,63442
frontend,cartservice,1739290900,destination,153547
frontend,checkoutservice,1739290900,destination,6672
frontend,currencyservice,1739290900,destination,443912
frontend,productcatalogservice,1739290900,destination,626293
frontend,recommendationservice,1739290900,destination,94760
frontend,shippingservice,1739290900,destination,45679
recommendationservice,productcatalogservice,1739290900,destination,93884
unknown,frontend,1739290900,destination,161958
checkoutservice,cartservice,1739290960,destination,13482
checkoutservice,currencyservice,1739290960,destination,13701
checkoutservice,emailservice,1739290960,destination,6738
checkoutservice,paymentservice,1739290960,destination,6787
checkoutservice,productcatalogservice,1739290960,destination,7029
checkoutservice,shippingservice,1739290960,destination,13619
frontend,adservice,1739290960,destination,64740
frontend,cartservice,1739290960,destination,156660
frontend,checkoutservice,1739290960,destination,6811
frontend,currencyservice,1739290960,destination,453086
frontend,productcatalogservice,1739290960,destination,638694
frontend,recommendationservice,1739290960,destination,96678
frontend,shippingservice,1739290960,destination,46619
recommendationservice,productcatalogservice,1739290960,destination,95745
unknown,frontend,1739290960,destination,165269
checkoutservice,cartservice,1739291020,destination,13758
checkoutservice,currencyservice,1739291020,destination,13981
checkoutservice,emailservice,1739291020,destination,6872
checkoutservice,paymentservice,1739291020,destination,6926
checkoutservice,productcatalogservice,1739291020,destination,7171
checkoutservice,shippingservice,1739291020,destination,13899
frontend,adservice,1739291020,destination,66041
frontend,cartservice,1739291020,destination,159884
frontend,checkoutservice,1739291020,destination,6950
frontend,currencyservice,1739291020,destination,462351
frontend,productcatalogservice,1739291020,destination,651649
frontend,recommendationservice,1739291020,destination,98662
frontend,shippingservice,1739291020,destination,47592
recommendationservice,productcatalogservice,1739291020,destination,97689
unknown,frontend,1739291020,destination,168605
checkoutservice,cartservice,1739291080,destination,14032
checkoutservice,currencyservice,1739291080,destination,14261
checkoutservice,emailservice,1739291080,destination,7012
checkoutservice,paymentservice,1739291080,destination,7062
checkoutservice,productcatalogservice,1739291080,destination,7310
checkoutservice,shippingservice,1739291080,destination,14167
frontend,adservice,1739291080,destination,67346
frontend,cartservice,1739291080,destination,163115
frontend,checkoutservice,1739291080,destination,7088
frontend,currencyservice,1739291080,destination,471662
frontend,productcatalogservice,1739291080,destination,664672
frontend,recommendationservice,1739291080,destination,100608
frontend,shippingservice,1739291080,destination,48556
recommendationservice,productcatalogservice,1739291080,destination,99651
unknown,frontend,1739291080,destination,171951
checkoutservice,cartservice,1739291140,destination,14316
checkoutservice,currencyservice,1739291140,destination,14539
checkoutservice,emailservice,1739291140,destination,7152
checkoutservice,paymentservice,1739291140,destination,7204
checkoutservice,productcatalogservice,1739291140,destination,7450
checkoutservice,shippingservice,1739291140,destination,14459
frontend,adservice,1739291140,destination,68689
frontend,cartservice,1739291140,destination,166450
frontend,checkoutservice,1739291140,destination,7226
frontend,currencyservice,1739291140,destination,481069
frontend,productcatalogservice,1739291140,destination,678102
frontend,recommendationservice,1739291140,destination,102611
frontend,shippingservice,1739291140,destination,49540
recommendationservice,productcatalogservice,1739291140,destination,101666
unknown,frontend,1739291140,destination,175394
checkoutservice,cartservice,1739291200,destination,14600
checkoutservice,currencyservice,1739291200,destination,14825
checkoutservice,emailservice,1739291200,destination,7291
checkoutservice,paymentservice,1739291200,destination,7346
checkoutservice,productcatalogservice,1739291200,destination,7590
checkoutservice,shippingservice,1739291200,destination,14739
frontend,adservice,1739291200,destination,70024
frontend,cartservice,1739291200,destination,169712
